customer_id,age,gender,region,education,income_bracket,tenure_months,num_products,monthly_spend,payment_delay_days,support_tickets_6mo,login_frequency_monthly,last_interaction_days,satisfaction_score,contract_type,has_loyalty_program,referral_count,treatment,offer_type,uplift_segment,churn
CUST00810,29,male,East,High School,Upper-Mid,120,2,45.15,2.0,2,11,3,1.0,One Year,1,0,1,Free Upgrade,Lost Cause,0
CUST02293,41,Female,North,High School,Mid,117,1,40.85,3.0,2,9,8,4.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST01050,56,Other,West,Diploma,Lower-Mid,9,3,95.13,0.0,1,4,35,3.0,Month-to-Month,1,2,1,Loyalty Bonus,Persuadable,0
CUST02859,54,Male,North,Master,High,46,2,39.45,0.0,2,7,9,5.0,One Year,0,3,0,None,Persuadable,0
CUST00108,42,Male,West,Bachelor,Mid,26,2,42.03,7.0,0,8,26,4.0,Month-to-Month,1,0,1,Free Upgrade,Sleeping Dog,1
CUST02154,42,Female,South,Diploma,High,20,2,37.54,0.0,2,7,24,4.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST00674,35,Female,Central,,Mid,27,1,55.41,10.0,5,6,9,5.0,Two Year,0,0,1,Loyalty Bonus,Sleeping Dog,0
CUST02808,30,Female,East,Bachelor,Upper-Mid,12,3,77.28,3.0,2,4,4,3.0,Two Year,1,0,0,None,Sure Thing,0
CUST00666,41,Female,West,Diploma,High,4,4,46.77,2.0,2,5,23,2.0,One Year,1,0,1,Free Upgrade,Persuadable,0
CUST00510,30,Female,West,Master,Lower-Mid,118,1,64.44,2.0,3,7,5,5.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST02180,40,Female,North,Bachelor,Mid,3,1,77.27,1.0,4,10,19,1.0,One Year,0,0,0,None,Sure Thing,1
CUST01641,40,Male,West,Master,Upper-Mid,5,1,59.69,30.0,0,6,45,4.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST02493,34,Female,North,Master,High,1,2,90.0,0.0,1,6,16,4.0,Two Year,1,1,1,Loyalty Bonus,Sleeping Dog,0
CUST03096,55,Male,North,PhD,Mid,4,2,103.16,30.0,0,5,13,3.0,One Year,0,2,1,Loyalty Bonus,Lost Cause,0
CUST01533,43,Female,East,Bachelor,Upper-Mid,27,3,64.54,0.0,0,10,16,5.0,Two Year,0,2,1,Personal Outreach,Sleeping Dog,1
CUST00867,43,Female,East,,Mid,120,2,53.85,0.0,1,7,34,4.0,Month-to-Month,1,0,0,None,Sleeping Dog,0
CUST01856,31,Male,East,High School,Low,47,2,78.57,0.0,0,10,30,3.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST01737,27,Male,South,Bachelor,High,1,2,37.69,30.0,0,8,15,1.0,Two Year,1,2,1,Free Upgrade,Sleeping Dog,1
CUST00798,48,Male,East,Diploma,Mid,23,1,150.15,1.0,2,6,24,3.0,One Year,1,1,0,None,Sure Thing,0
CUST01061,49,Female,North,Bachelor,Mid,61,3,138.28,5.0,1,9,38,1.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST03313,65,Male,South,High School,Low,3,1,30.34,5.0,0,7,2,3.0,One Year,1,0,0,None,Persuadable,1
CUST02106,59,Female,North,Master,Mid,1,1,29.41,,2,2,27,5.0,One Year,0,0,1,Loyalty Bonus,Sure Thing,1
CUST03203,42,Male,West,Bachelor,Lower-Mid,59,1,84.01,15.0,1,10,27,5.0,One Year,1,1,1,Discount,Sleeping Dog,0
CUST01974,42,Female,North,Master,Low,15,2,70.23,30.0,0,5,3,2.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST00590,29,Female,North,High School,Low,31,1,85.61,0.0,1,2,3,3.0,Month-to-Month,1,0,0,None,Sleeping Dog,0
CUST02809,50,Male,East,,Mid,19,2,107.41,10.0,1,6,3,4.0,One Year,1,1,0,None,Persuadable,0
CUST03059,25,Female,Central,Bachelor,Upper-Mid,37,1,38.56,0.0,1,13,1,3.0,One Year,0,0,1,Discount,Sure Thing,0
CUST00087,50,Female,West,Diploma,Low,17,2,51.85,3.0,2,10,42,2.0,One Year,1,0,1,Discount,Sleeping Dog,1
CUST03389,50,Male,Central,Bachelor,Lower-Mid,9,2,49.76,0.0,3,7,16,5.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST00772,33,Male,East,Bachelor,Low,118,1,109.76,0.0,1,4,6,2.0,Month-to-Month,1,2,1,Discount,Sleeping Dog,0
CUST02772,31,Male,East,Master,Low,35,2,46.23,0.0,0,7,5,5.0,Month-to-Month,1,1,1,Discount,Persuadable,0
CUST01250,21,Female,West,Master,Upper-Mid,19,2,90.88,0.0,0,8,44,3.0,Month-to-Month,1,3,0,None,Persuadable,0
CUST00709,18,Male,East,Bachelor,Lower-Mid,3,2,14.6,7.0,1,7,12,4.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST02473,30,Female,East,Master,Low,15,2,55.58,1.0,1,6,68,4.0,Month-to-Month,1,0,1,Discount,Sure Thing,1
CUST03116,43,Male,North,High School,Upper-Mid,12,2,45.14,2.0,1,5,48,4.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST03165,26,Female,South,High School,Low,87,1,71.53,2.0,1,4,19,2.0,One Year,1,1,0,None,Sleeping Dog,1
CUST01861,38,Male,Central,PhD,Low,34,1,131.88,5.0,0,6,35,5.0,Two Year,1,2,0,None,Sure Thing,0
CUST02129,48,Male,North,Bachelor,Upper-Mid,26,1,31.77,30.0,2,9,30,4.0,One Year,1,0,0,None,Lost Cause,0
CUST03098,47,Female,West,Bachelor,Lower-Mid,70,4,142.25,30.0,1,8,15,4.0,Two Year,0,2,0,None,Lost Cause,0
CUST00419,54,Female,North,Bachelor,Mid,13,2,22.67,15.0,1,7,27,4.0,Month-to-Month,1,0,1,Loyalty Bonus,Persuadable,0
CUST01462,25,Male,East,Master,High,27,2,95.65,2.0,1,7,27,4.0,Month-to-Month,1,2,1,Discount,Sure Thing,0
CUST01485,42,Male,Central,Master,Upper-Mid,11,2,35.54,10.0,2,17,4,2.0,One Year,1,2,0,None,Sleeping Dog,1
CUST03384,52,Female,Central,,Lower-Mid,80,2,100.81,5.0,0,11,66,2.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST03247,45,Female,West,Bachelor,Low,30,3,86.86,2.0,4,8,9,2.0,One Year,0,0,0,None,Sure Thing,0
CUST03375,19,Male,North,Diploma,Mid,1,3,221.12,0.0,1,10,30,2.0,One Year,1,2,0,None,Lost Cause,0
CUST00852,33,Male,West,Diploma,Lower-Mid,7,4,73.3,0.0,1,8,8,4.0,Month-to-Month,0,1,1,Loyalty Bonus,Sleeping Dog,0
CUST01005,48,Male,East,Master,Mid,20,1,213.05,10.0,3,4,20,3.0,One Year,1,0,0,None,Sure Thing,1
CUST01997,39,M,South,Diploma,Lower-Mid,17,1,78.76,15.0,2,6,3,2.0,One Year,1,1,0,None,Sleeping Dog,1
CUST01835,32,Male,West,,Upper-Mid,14,1,65.86,15.0,1,5,15,1.0,Month-to-Month,1,0,1,Personal Outreach,Sleeping Dog,1
CUST02765,43,Male,North,Bachelor,Upper-Mid,1,3,120.84,0.0,0,6,10,2.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST00437,59,Male,South,Diploma,Upper-Mid,33,2,51.82,5.0,5,8,22,1.0,Month-to-Month,1,2,0,None,Persuadable,1
CUST01317,27,Male,South,High School,,1,3,61.51,7.0,1,5,16,4.0,One Year,1,0,1,Discount,Persuadable,0
CUST01624,31,Female,East,Diploma,Mid,30,1,46.17,0.0,0,9,3,4.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST01481,48,Other,East,Bachelor,High,11,3,109.48,10.0,0,11,3,3.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST01649,54,Male,Central,Diploma,Mid,2,2,104.64,10.0,1,5,1,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST01004,32,Female,South,Diploma,Upper-Mid,60,2,33.24,15.0,0,6,13,3.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST01279,42,Female,North,High School,Lower-Mid,14,2,43.65,1.0,2,9,18,,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST01824,32,Male,East,High School,Mid,19,1,70.03,2.0,1,13,45,1.0,One Year,1,1,0,None,Sleeping Dog,0
CUST02839,66,Male,North,High School,High,29,1,57.09,1.0,2,8,20,4.0,Month-to-Month,0,0,1,Free Upgrade,Sleeping Dog,1
CUST03377,36,Male,East,Bachelor,Mid,11,2,42.15,30.0,5,5,83,4.0,Month-to-Month,0,0,1,Free Upgrade,Sleeping Dog,1
CUST01837,26,Male,North,High School,Mid,25,2,112.3,0.0,0,10,20,5.0,Month-to-Month,1,2,1,Personal Outreach,Persuadable,0
CUST03330,50,Female,Central,Bachelor,Upper-Mid,107,1,105.16,2.0,1,8,82,3.0,One Year,1,0,0,None,Lost Cause,0
CUST02353,48,Female,East,Bachelor,Upper-Mid,6,1,51.06,0.0,1,12,4,4.0,One Year,1,1,1,Free Upgrade,Sleeping Dog,1
CUST02283,54,Male,East,Diploma,Mid,45,3,46.12,15.0,1,6,13,4.0,Month-to-Month,1,0,0,None,Lost Cause,0
CUST01547,28,Female,East,High School,Low,53,2,39.74,0.0,1,9,1,1.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST00336,38,Male,North,High School,Mid,42,2,19.29,15.0,2,8,2,3.0,Two Year,1,1,1,Free Upgrade,Sleeping Dog,0
CUST00089,33,Female,South,Bachelor,Low,10,1,80.79,30.0,2,9,18,3.0,Two Year,0,0,1,Personal Outreach,Persuadable,0
CUST00875,39,Male,North,Bachelor,Low,48,2,105.9,2.0,0,10,15,1.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST03119,52,Female,Central,Diploma,Low,16,4,127.71,3.0,2,10,3,3.0,Month-to-Month,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST00544,57,Male,Central,Diploma,Lower-Mid,1,1,90.01,30.0,1,15,14,4.0,Month-to-Month,0,1,1,Personal Outreach,Sleeping Dog,0
CUST01242,37,Male,West,Master,Mid,21,1,56.93,30.0,3,16,50,3.0,One Year,0,3,0,None,Sure Thing,0
CUST01881,51,Female,East,High School,Lower-Mid,42,1,87.35,10.0,6,12,7,4.0,Two Year,0,1,1,Loyalty Bonus,Sure Thing,0
CUST03386,33,Male,East,High School,Upper-Mid,44,1,117.0,0.0,0,4,73,4.0,One Year,1,1,0,None,Sleeping Dog,0
CUST02960,26,Male,North,Bachelor,Upper-Mid,4,2,14.71,3.0,2,8,7,4.0,One Year,1,2,0,None,Persuadable,0
CUST02270,39,Female,North,High School,Mid,111,2,63.85,,2,7,10,5.0,Month-to-Month,0,1,0,None,Persuadable,0
CUST00320,38,Female,Central,Bachelor,High,6,1,60.64,5.0,2,4,96,4.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST00520,49,Female,North,Master,Mid,64,2,58.57,7.0,2,7,8,3.0,One Year,1,0,0,None,Sleeping Dog,0
CUST03100,46,Female,Central,High School,High,56,2,26.35,5.0,1,5,6,4.0,One Year,1,0,0,None,Persuadable,1
CUST00879,39,Female,West,Bachelor,Mid,13,2,97.82,10.0,0,7,7,4.0,One Year,0,2,0,None,Sure Thing,0
CUST00826,57,Female,West,Bachelor,Lower-Mid,120,3,104.23,2.0,0,4,4,5.0,One Year,0,0,1,Personal Outreach,Lost Cause,0
CUST01291,44,Male,South,Master,Low,3,2,59.06,7.0,1,5,18,5.0,Two Year,0,1,0,None,Lost Cause,0
CUST03077,49,Male,Central,High School,Upper-Mid,5,2,62.1,1.0,1,5,13,4.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST02985,20,Male,West,,Low,43,4,227.19,7.0,3,9,9,4.0,One Year,0,3,0,None,Lost Cause,0
CUST00139,49,Female,Central,Master,High,4,3,73.18,7.0,0,7,40,1.0,Month-to-Month,1,2,1,Free Upgrade,Sure Thing,1
CUST00164,30,Male,East,Bachelor,Low,9,1,26.64,0.0,6,8,41,5.0,Month-to-Month,1,2,0,None,Sure Thing,1
CUST01619,34,Female,West,High School,High,38,1,26.99,7.0,1,6,2,2.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST03316,44,Female,West,High School,Low,22,4,24.07,2.0,5,15,1,4.0,One Year,1,0,0,None,Persuadable,0
CUST01792,41,Other,North,Bachelor,Low,2,1,83.23,0.0,0,8,14,3.0,Month-to-Month,0,2,0,None,Lost Cause,1
CUST01046,50,Male,West,Master,Upper-Mid,3,3,43.15,0.0,1,7,44,2.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST00961,47,Male,South,Bachelor,Upper-Mid,43,2,117.96,0.0,1,4,16,3.0,One Year,1,1,1,Discount,Sleeping Dog,0
CUST01751,18,Female,South,Diploma,Lower-Mid,6,1,50.64,0.0,0,13,11,5.0,Two Year,1,1,0,None,Persuadable,0
CUST03010,34,Female,West,Bachelor,Lower-Mid,10,4,62.7,0.0,2,15,1,2.0,Month-to-Month,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST02659,42,Male,Central,Bachelor,Upper-Mid,67,1,149.23,1.0,1,13,29,5.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST01505,37,Male,North,Diploma,Mid,2,4,56.2,30.0,3,12,50,1.0,Month-to-Month,0,1,0,None,Persuadable,1
CUST02709,35,Female,North,Bachelor,High,25,1,102.65,2.0,3,9,14,4.0,Two Year,1,0,0,None,Persuadable,0
CUST03461,60,Female,West,Bachelor,Mid,2,2,56.44,3.0,0,8,32,1.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST01060,35,Male,East,PhD,Low,7,1,107.05,30.0,2,7,49,5.0,Two Year,1,1,1,Free Upgrade,Sure Thing,0
CUST03193,67,Female,East,Bachelor,Mid,20,1,116.85,1.0,1,13,21,1.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST00656,40,Male,North,Diploma,Mid,44,4,31.4,1.0,1,9,91,5.0,Month-to-Month,1,1,1,Discount,Persuadable,0
CUST02065,43,Male,South,Diploma,Upper-Mid,15,2,135.39,10.0,4,10,1,3.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST02718,50,Female,East,High School,Upper-Mid,32,2,218.03,,0,9,46,1.0,Month-to-Month,1,0,1,Loyalty Bonus,Sleeping Dog,1
CUST00138,36,Female,West,,Low,36,1,104.31,2.0,2,9,37,2.0,Month-to-Month,1,1,1,Personal Outreach,Persuadable,1
CUST02764,32,Female,South,Bachelor,Upper-Mid,2,1,63.13,5.0,2,9,5,2.0,Two Year,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST01977,53,Female,North,High School,High,26,1,25.44,2.0,2,9,4,3.0,Month-to-Month,1,2,1,Free Upgrade,Sleeping Dog,1
CUST01582,53,Female,West,Bachelor,High,100,1,36.81,0.0,2,11,15,5.0,One Year,1,0,0,None,Sure Thing,0
CUST00698,24,Male,South,High School,Upper-Mid,27,4,87.74,2.0,2,8,70,5.0,One Year,1,0,0,None,Sure Thing,0
CUST01098,18,Female,Central,Diploma,Mid,58,2,76.45,,1,6,38,3.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST02893,49,Male,Central,Diploma,Mid,20,4,56.35,0.0,3,9,27,2.0,Two Year,1,1,0,None,Sure Thing,0
CUST03064,33,Female,East,Bachelor,Upper-Mid,65,4,129.22,2.0,3,7,11,4.0,One Year,0,2,1,Free Upgrade,Persuadable,1
CUST02454,31,Female,Central,Bachelor,Lower-Mid,14,4,82.47,2.0,0,10,41,4.0,Two Year,1,1,0,None,Sure Thing,0
CUST02497,36,Male,West,High School,Mid,28,1,30.41,0.0,0,7,5,5.0,Month-to-Month,0,0,1,Personal Outreach,Sure Thing,0
CUST01393,64,Male,South,Bachelor,Upper-Mid,75,2,194.4,15.0,2,11,52,3.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST03426,52,Male,East,Bachelor,Mid,26,2,168.06,5.0,0,4,63,5.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST01267,38,Female,East,Master,Lower-Mid,11,4,37.99,0.0,1,5,1,3.0,Two Year,1,1,0,None,Sleeping Dog,0
CUST02376,57,Male,South,High School,Mid,22,2,91.67,10.0,1,10,8,2.0,One Year,0,0,1,Discount,Sleeping Dog,1
CUST02366,58,Male,West,High School,Mid,61,2,69.79,5.0,1,11,17,4.0,Two Year,1,1,1,Free Upgrade,Sleeping Dog,0
CUST00136,58,Female,South,Bachelor,Lower-Mid,11,3,98.75,2.0,1,10,1,4.0,Month-to-Month,0,0,1,Loyalty Bonus,Sleeping Dog,0
CUST01170,50,Female,South,Bachelor,Lower-Mid,12,2,115.39,5.0,0,6,21,5.0,One Year,0,1,0,None,Sure Thing,0
CUST02575,71,Male,North,Master,Low,28,1,161.47,3.0,1,9,15,4.0,One Year,1,2,1,Loyalty Bonus,Lost Cause,0
CUST02136,33,Male,West,High School,Mid,4,1,55.7,0.0,5,7,12,2.0,One Year,0,0,0,None,Sure Thing,1
CUST01504,39,Male,West,Diploma,Mid,5,2,25.4,7.0,4,3,16,5.0,One Year,1,1,0,None,Sleeping Dog,1
CUST01363,41,Female,Central,Bachelor,Mid,55,1,143.48,3.0,1,10,11,4.0,One Year,1,0,0,None,Persuadable,0
CUST02811,38,Female,Central,,High,79,1,75.67,2.0,0,10,22,4.0,Month-to-Month,1,3,0,None,Persuadable,0
CUST00149,46,Female,West,Bachelor,Lower-Mid,40,1,187.36,15.0,2,5,34,4.0,Month-to-Month,0,0,1,Discount,Lost Cause,1
CUST00304,47,Female,North,Diploma,Low,13,1,126.37,30.0,1,7,13,1.0,Month-to-Month,1,0,1,Discount,Sure Thing,1
CUST01018,34,Male,East,Master,Lower-Mid,13,1,43.05,7.0,1,8,15,3.0,Month-to-Month,0,0,0,None,Lost Cause,1
CUST01925,64,Male,Central,Diploma,Mid,114,1,28.78,5.0,0,14,24,4.0,Two Year,1,2,1,Discount,Sure Thing,0
CUST01053,45,Female,West,Diploma,Upper-Mid,20,2,25.72,3.0,3,8,16,5.0,Two Year,0,0,1,Discount,Persuadable,0
CUST03207,30,Male,North,Master,Upper-Mid,7,2,149.19,0.0,1,4,11,4.0,Month-to-Month,1,0,1,Free Upgrade,Sleeping Dog,0
CUST02414,28,Male,East,High School,Low,7,2,80.85,7.0,0,4,61,1.0,Month-to-Month,0,2,0,None,Lost Cause,1
CUST02638,51,Male,South,Master,Low,2,2,69.74,10.0,1,10,5,1.0,Month-to-Month,1,0,1,Loyalty Bonus,Lost Cause,1
CUST02757,42,Female,Central,Bachelor,High,17,1,25.26,2.0,0,5,6,5.0,Month-to-Month,0,0,1,Discount,Lost Cause,1
CUST01905,38,Male,Central,Master,High,111,3,59.66,0.0,1,6,26,2.0,Month-to-Month,0,0,1,Personal Outreach,Lost Cause,1
CUST03051,23,Male,North,High School,Mid,26,2,68.0,15.0,0,5,6,5.0,Month-to-Month,0,0,0,None,Lost Cause,1
CUST00199,40,Male,West,Diploma,Upper-Mid,9,1,41.27,10.0,3,9,10,4.0,One Year,0,2,1,Free Upgrade,Sure Thing,1
CUST01769,41,Male,South,Bachelor,Upper-Mid,56,3,87.12,10.0,1,11,29,5.0,Month-to-Month,0,0,0,None,Sure Thing,0
CUST02241,41,Female,West,Bachelor,Mid,12,2,42.78,5.0,1,6,19,4.0,Two Year,0,1,1,Free Upgrade,Persuadable,0
CUST00405,34,Female,West,High School,Upper-Mid,79,1,87.39,7.0,2,13,43,4.0,One Year,0,0,0,None,Persuadable,1
CUST03120,59,Male,South,Bachelor,Upper-Mid,9,1,107.39,10.0,3,6,40,3.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST02980,42,Female,North,Bachelor,Lower-Mid,12,2,30.16,0.0,0,3,37,5.0,Two Year,1,2,1,Free Upgrade,Persuadable,0
CUST00484,42,Male,North,Master,Mid,120,2,24.81,0.0,0,4,59,3.0,Month-to-Month,0,2,0,None,Lost Cause,0
CUST01183,51,Female,Central,High School,Lower-Mid,44,2,32.89,0.0,4,8,4,2.0,One Year,0,1,1,Free Upgrade,Lost Cause,1
CUST01340,42,Male,South,Bachelor,Lower-Mid,20,1,90.42,2.0,1,9,3,5.0,Month-to-Month,0,1,1,Discount,Lost Cause,1
CUST01281,41,Male,East,High School,Low,1,2,54.53,30.0,0,12,13,2.0,Month-to-Month,0,0,0,None,Lost Cause,1
CUST01032,19,Female,West,High School,Mid,14,2,81.09,0.0,1,8,8,3.0,Month-to-Month,0,1,1,Discount,Persuadable,1
CUST00792,42,Female,North,High School,Upper-Mid,19,1,35.95,10.0,3,12,51,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST00800,40,Male,Central,PhD,Mid,18,1,107.46,15.0,3,15,13,4.0,Two Year,0,0,1,Personal Outreach,Persuadable,0
CUST02433,39,Female,East,Bachelor,Upper-Mid,57,1,72.68,5.0,3,9,1,3.0,One Year,0,0,1,Discount,Sleeping Dog,1
CUST01202,34,Female,South,Master,Mid,3,3,75.14,30.0,1,11,10,2.0,Two Year,0,1,1,Loyalty Bonus,Persuadable,0
CUST00423,37,Female,North,Master,Mid,10,4,91.08,15.0,0,10,13,1.0,Two Year,0,2,1,Loyalty Bonus,Lost Cause,0
CUST02363,21,Male,North,Master,Mid,32,2,117.7,7.0,2,7,3,4.0,Two Year,1,1,1,Free Upgrade,Sure Thing,0
CUST03484,39,Male,East,Bachelor,High,16,3,32.9,10.0,2,13,15,2.0,Month-to-Month,1,0,1,Discount,Sure Thing,1
CUST01884,32,Male,South,Bachelor,Upper-Mid,117,3,122.38,7.0,0,9,5,3.0,Month-to-Month,0,0,0,None,Sure Thing,0
CUST03454,33,Male,South,Master,Upper-Mid,5,3,70.55,5.0,2,4,1,4.0,Month-to-Month,1,2,1,Discount,Sleeping Dog,1
CUST01480,34,Male,North,Bachelor,Mid,51,2,77.73,15.0,1,11,1,5.0,Month-to-Month,0,2,0,None,Sleeping Dog,1
CUST02592,34,Other,North,High School,High,24,1,96.4,0.0,2,7,10,4.0,One Year,0,1,0,None,Lost Cause,1
CUST01929,53,Male,West,Diploma,Mid,4,3,177.78,0.0,2,5,17,1.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST02950,20,Male,West,Master,Mid,13,1,31.33,0.0,1,8,45,4.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST01530,26,Female,Central,,Low,2,1,66.58,1.0,0,7,5,3.0,One Year,0,2,1,Loyalty Bonus,Sure Thing,0
CUST00903,40,Female,Central,Master,High,24,2,51.86,5.0,1,6,12,4.0,One Year,1,1,1,Personal Outreach,Lost Cause,0
CUST00686,48,Female,North,Bachelor,,1,4,72.6,0.0,3,8,9,5.0,Two Year,1,0,1,Free Upgrade,Persuadable,0
CUST01552,37,Female,North,High School,Mid,43,1,73.22,5.0,2,6,30,5.0,One Year,1,1,0,None,Sure Thing,0
CUST03221,27,Female,Central,Bachelor,Upper-Mid,18,2,88.9,2.0,1,7,16,4.0,Month-to-Month,0,2,1,Free Upgrade,Sure Thing,0
CUST00160,47,Female,Central,Master,Mid,72,2,118.49,2.0,1,5,14,1.0,One Year,0,0,1,Free Upgrade,Persuadable,0
CUST01000,46,Female,West,PhD,Low,41,3,100.16,15.0,0,10,38,,Two Year,0,0,0,None,Sure Thing,0
CUST02864,48,Female,North,Bachelor,Upper-Mid,14,3,109.72,7.0,1,8,53,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03312,45,Female,South,Bachelor,,16,2,116.21,,1,6,162,,One Year,1,0,1,Loyalty Bonus,Persuadable,0
CUST02251,38,Male,Central,Bachelor,Mid,19,1,43.45,15.0,1,6,69,4.0,One Year,0,1,1,Loyalty Bonus,Sleeping Dog,1
CUST02690,47,Male,West,Bachelor,Mid,52,1,56.71,2.0,1,5,5,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST00113,40,Female,Central,Bachelor,Mid,54,3,59.37,10.0,3,3,12,3.0,Month-to-Month,1,2,1,Free Upgrade,Sure Thing,1
CUST03343,27,Female,West,Bachelor,Low,5,1,99.95,1.0,2,11,23,3.0,Two Year,0,1,0,None,Sure Thing,1
CUST01447,33,Male,East,Bachelor,Mid,36,3,69.1,15.0,2,12,1,1.0,One Year,1,1,1,Discount,Sure Thing,1
CUST01953,29,Male,North,Bachelor,Lower-Mid,70,2,59.99,0.0,0,9,10,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST00923,41,Female,East,High School,Low,10,1,114.28,7.0,1,13,11,4.0,Month-to-Month,0,2,0,None,Sleeping Dog,1
CUST01625,62,Male,Central,Master,Low,16,4,90.2,3.0,0,9,3,4.0,One Year,0,0,1,Loyalty Bonus,Sleeping Dog,0
CUST03026,35,Male,East,Master,Low,30,2,70.84,30.0,0,7,1,1.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,1
CUST01320,37,Male,South,Master,High,15,3,59.27,30.0,1,5,12,2.0,Month-to-Month,0,0,1,Discount,Persuadable,1
CUST01664,32,Female,South,Bachelor,Upper-Mid,6,1,43.92,2.0,2,6,38,5.0,One Year,0,0,1,Free Upgrade,Sleeping Dog,1
CUST00816,22,Female,North,Master,Upper-Mid,14,3,70.32,0.0,1,12,49,3.0,Month-to-Month,1,0,1,Personal Outreach,Sleeping Dog,0
CUST02899,36,Male,East,Diploma,Mid,19,2,103.69,5.0,2,5,2,3.0,One Year,1,0,1,Discount,Sleeping Dog,0
CUST02267,18,Male,South,Bachelor,Mid,14,4,33.4,1.0,1,14,12,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST01474,40,Male,East,Master,High,43,2,42.08,0.0,0,10,4,5.0,One Year,0,0,0,None,Sleeping Dog,0
CUST01774,42,Male,East,Master,Mid,5,1,197.0,15.0,0,9,7,2.0,Month-to-Month,0,1,1,Discount,Lost Cause,1
CUST00680,55,Female,Central,High School,Lower-Mid,17,1,120.86,10.0,2,8,7,3.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST02999,44,Male,East,Master,Upper-Mid,11,1,122.31,7.0,0,5,46,4.0,One Year,1,2,0,None,Lost Cause,1
CUST01094,40,Male,East,High School,Upper-Mid,22,1,46.98,0.0,2,12,30,4.0,Two Year,1,1,1,Discount,Sure Thing,0
CUST00081,37,Female,East,Bachelor,Mid,35,3,579.23,10.0,0,15,25,4.0,Month-to-Month,1,0,1,Free Upgrade,Sure Thing,0
CUST01951,18,Female,Central,Bachelor,High,70,1,22.33,0.0,2,10,56,3.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST03298,28,Female,East,Bachelor,Lower-Mid,97,2,51.68,,0,5,24,4.0,One Year,0,0,0,None,Lost Cause,0
CUST02880,37,Other,East,Bachelor,Low,39,3,39.59,30.0,2,6,15,4.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST01240,59,Male,North,Master,Lower-Mid,15,1,64.29,,0,7,16,4.0,One Year,0,1,1,Loyalty Bonus,Sleeping Dog,0
CUST00330,47,Other,North,Bachelor,Lower-Mid,43,2,69.39,0.0,1,6,22,4.0,Two Year,0,2,1,Loyalty Bonus,Sleeping Dog,0
CUST00243,46,Female,North,Bachelor,Mid,32,3,39.79,0.0,3,10,2,4.0,One Year,1,0,0,None,Sleeping Dog,0
CUST02879,43,Male,West,Master,Mid,26,3,47.75,0.0,3,9,3,4.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST00642,60,Male,North,Bachelor,Upper-Mid,3,2,38.2,5.0,2,8,3,4.0,Month-to-Month,0,1,0,None,Lost Cause,1
CUST00697,43,Male,North,Diploma,High,13,4,115.03,5.0,4,3,18,1.0,One Year,0,1,1,Free Upgrade,Persuadable,1
CUST02258,34,Female,Central,High School,Mid,113,1,118.38,0.0,1,4,13,3.0,One Year,1,1,0,None,Sure Thing,0
